Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
5302,0.74,Premium,G,SI2,63.0,56.0,5.77,5.75,3.63,2398
21454,1.01,Premium,E,IF,62.6,58.0,6.37,6.44,4.01,11387
20352,1.01,Ideal,E,VVS1,62.0,57.0,6.45,6.39,3.98,11154
15881,1.01,Premium,D,SI2,,59.0,6.57,6.54,3.89,5206
26186,2.01,Premium,H,VS2,60.1,61.0,8.14,8.06,4.87,17068
8138,0.42,Ideal,G,VVS2,62.7,56.0,4.74,4.77,2.98,1031
19904,0.4,Good,E,SI1,63.6,57.0,4.65,4.69,2.97,687
10217,0.54,Good,G,VS2,56.9,62.0,5.42,5.4,3.08,1637
4474,0.9,Ideal,G,VS1,61.8,56.0,6.19,6.24,3.84,4931
25529,0.91,Very Good,G,VVS2,63.4,58.0,6.1,6.14,3.88,4849
26604,0.52,Ideal,I,VVS1,60.1,56.0,5.24,5.27,3.16,1454
16522,0.56,Ideal,F,VVS2,61.1,56.0,5.35,5.37,3.27,2522
23042,0.57,Ideal,G,VS1,62.1,56.0,5.3,5.33,3.3,1851
5421,0.3,Ideal,G,IF,60.9,57.0,4.35,4.39,2.66,863
23061,0.56,Premium,F,SI1,60.8,58.0,5.31,5.34,3.24,1436
24612,0.31,Ideal,I,VS2,62.1,54.0,4.35,4.38,2.71,452
7554,0.26,Ideal,F,VS2,62.1,57.0,4.06,4.12,2.54,453
18524,0.31,Ideal,G,IF,62.8,56.0,4.34,4.39,2.74,786
6629,0.31,Premium,G,VS2,62.6,57.0,4.32,4.3,2.7,698
18722,1.59,Ideal,H,VS2,60.7,61.0,7.56,7.5,4.57,11437
3910,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2264
8272,1.0,Premium,G,SI2,61.4,61.0,6.35,6.32,3.89,3713
26855,1.29,Premium,I,VS2,,58.0,7.12,7.03,4.27,6321
5519,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,5384
4817,0.7,Very Good,E,VS1,62.5,56.0,5.64,5.68,3.54,3063
23968,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,945
18262,1.16,Ideal,G,IF,62.3,55.0,6.73,6.79,4.21,9901
18266,1.0,Good,H,VS2,63.6,61.0,6.25,6.21,3.96,4722
13164,0.9,Good,J,VS2,62.3,64.0,6.09,6.17,3.82,3423
16098,1.05,Premium,G,VS2,62.8,58.0,6.48,6.44,4.06,6181
24994,0.42,Ideal,I,VVS1,62.5,57.0,4.77,4.8,2.99,884
16249,1.02,Ideal,E,VS2,60.7,56.0,6.58,6.61,4.0,6704
5205,0.52,Premium,G,VVS2,61.0,58.0,5.15,5.21,3.16,1707
8882,0.94,Very Good,E,SI2,62.0,60.0,6.19,6.22,3.85,3963
1565,1.01,Premium,F,SI1,61.8,59.0,6.34,6.41,3.94,4899
18397,0.3,Premium,I,VVS1,62.2,58.0,4.28,4.31,2.67,552
6369,1.2,Premium,F,SI1,62.4,58.0,6.81,6.75,4.23,6250
24882,0.34,Premium,E,SI1,59.3,58.0,4.59,4.55,2.71,612
3454,0.23,Ideal,F,VS2,61.8,55.0,3.93,3.96,2.43,493
18852,0.3,Very Good,I,VS1,58.8,61.0,4.38,4.43,2.59,473
20837,1.06,Very Good,E,VVS2,61.8,58.0,6.52,6.56,4.04,9997
24839,0.29,Good,F,VS1,,56.0,4.24,4.26,2.64,415
13686,1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,6049
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
16061,1.5,Very Good,J,SI2,58.7,60.0,7.46,7.54,4.4,5902
17807,1.12,Very Good,G,SI1,62.5,58.0,6.6,6.64,4.14,5088
11430,2.12,Premium,G,SI2,62.6,59.0,8.18,8.12,5.1,18164
18570,0.3,Very Good,H,VS2,62.5,58.0,4.26,4.28,2.67,473
15841,0.83,Ideal,E,SI2,62.2,57.0,6.0,6.05,3.75,2870
22113,1.05,Ideal,F,VS1,62.3,55.0,6.53,6.5,4.06,8100
4671,0.55,Very Good,F,SI1,63.3,58.0,5.21,5.18,3.29,1449
25994,1.93,Ideal,F,SI1,59.5,60.0,8.1,8.13,4.83,18306
13601,0.36,Good,H,VS2,63.7,55.0,4.49,4.52,2.87,568
8697,2.17,Very Good,I,SI1,62.1,61.0,8.24,8.27,5.13,15760
11838,0.51,Ideal,F,VVS2,61.9,56.0,5.09,5.14,3.16,2098
16083,0.38,Very Good,H,VS2,62.8,56.0,4.59,4.62,2.89,700
26780,0.35,Very Good,F,VS2,61.1,62.0,4.5,4.54,2.76,706
25151,0.9,Ideal,G,VS2,62.4,54.0,6.22,6.19,3.87,4309
11642,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
16525,0.44,Ideal,G,SI2,61.1,55.0,4.93,4.95,3.02,694
10823,0.31,Premium,H,VS1,61.8,61.0,4.36,4.32,2.68,698
19734,1.11,Ideal,J,VS1,61.3,55.0,6.65,6.75,4.11,5012
26962,0.25,Premium,F,VVS2,62.0,59.0,4.04,3.99,2.49,740
26371,0.5,Very Good,G,SI2,58.6,61.0,5.16,5.21,3.04,983
22359,0.31,Premium,I,VVS1,61.0,58.0,4.39,4.33,2.66,732
8155,0.32,Ideal,H,VS1,62.9,54.0,4.41,4.37,2.76,720
22900,0.71,Ideal,H,VS1,61.6,57.0,5.74,5.79,3.55,2175
21989,0.71,Ideal,E,VVS1,61.9,55.0,5.73,5.77,3.56,4027
13755,2.3,Ideal,I,VS2,62.6,56.0,8.45,8.4,5.27,18190
26299,1.29,Ideal,J,SI1,61.6,58.0,6.96,6.99,4.3,5607
26408,0.33,Premium,F,VS2,62.1,59.0,4.39,4.44,2.74,666
3908,1.0,Premium,D,SI1,62.3,60.0,6.23,6.19,3.87,4469
25201,0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,761
664,0.71,Premium,I,VS1,61.9,58.0,5.76,5.71,3.55,2104
6392,0.41,Very Good,E,SI1,63.1,57.0,4.78,4.73,3.0,904
14089,0.71,Good,I,VS1,63.6,56.0,5.65,5.7,3.61,2306
9756,0.3,Ideal,F,VS1,61.5,55.0,4.33,4.35,2.67,587
10946,0.34,Good,F,SI2,63.9,56.0,4.43,4.4,2.82,536
5396,0.57,Very Good,E,VS1,59.1,57.0,5.43,5.5,3.23,2008
1186,0.5,Good,D,SI2,58.5,64.0,5.2,5.12,3.02,958
1432,0.23,Very Good,D,VVS2,60.4,59.0,3.95,4.0,2.4,530
4711,0.32,Ideal,H,IF,61.6,55.0,4.41,4.42,2.72,814
22706,0.55,Good,J,VS2,64.1,54.0,5.18,5.21,3.33,1034
7454,0.55,Very Good,F,VS1,61.2,56.4,5.28,5.33,3.25,1975
4383,1.16,Ideal,G,SI1,61.8,55.0,6.75,6.78,4.18,5908
20166,0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
23269,0.72,Premium,F,VS2,60.8,58.0,5.78,5.74,3.5,2530
6955,0.31,Ideal,D,SI1,62.6,56.0,4.36,4.33,2.72,732
12786,1.17,Premium,H,I1,62.8,58.0,6.71,6.69,4.21,3669
1068,0.5,Very Good,G,SI1,60.0,63.0,5.1,5.06,3.05,1286
20327,0.31,Ideal,G,IF,62.3,56.0,4.34,4.36,2.71,871
11097,1.2,Very Good,F,SI2,62.2,62.0,6.7,6.77,4.19,5247
1621,0.3,Ideal,E,VS2,62.3,56.0,4.27,4.3,2.67,603
13870,1.01,Very Good,J,SI1,63.0,54.0,6.35,6.41,4.02,4194
21173,0.95,Premium,F,SI1,62.9,59.0,6.24,6.13,3.89,4682
8457,1.06,Premium,I,VS1,61.2,57.1,6.56,6.59,4.03,5550
14063,0.3,Ideal,G,VVS1,62.1,57.0,4.27,4.29,2.66,764
26337,1.04,Very Good,F,IF,63.0,55.0,6.36,6.53,4.06,10264
6517,0.41,Very Good,E,SI1,61.0,61.0,4.74,4.77,2.9,725
2166,1.0,Premium,F,VS2,62.7,58.0,6.4,6.33,3.99,6608
3528,1.31,Ideal,H,SI2,62.3,56.0,7.0,6.97,4.35,6225
14157,0.31,Premium,H,VVS2,61.4,59.0,4.35,4.38,2.68,625
5393,0.35,Ideal,I,IF,62.7,55.0,4.51,4.55,2.84,778
23291,1.04,Ideal,F,SI1,61.3,55.0,6.51,6.53,4.0,5321
8029,0.9,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.8,6466
1426,1.37,Very Good,I,SI2,62.2,59.0,7.07,7.17,4.43,5834
2492,1.58,Premium,F,SI1,61.4,61.0,7.48,7.45,4.58,12512
20527,0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
24902,0.35,Ideal,E,VS2,62.5,55.0,4.52,4.5,2.82,984
6924,0.52,Good,H,SI1,63.1,57.0,5.09,5.14,3.23,1111
14354,1.05,Premium,G,IF,60.6,60.0,6.59,6.57,3.99,9012
21492,1.2,Premium,F,VVS2,62.8,60.0,6.79,6.74,4.25,10580
804,1.01,Good,E,SI1,63.5,58.0,6.28,6.35,4.01,4546
8082,0.7,Ideal,F,SI1,61.3,57.0,5.72,5.77,3.52,2288
11257,1.7,Premium,D,SI1,61.9,59.0,7.61,7.64,4.72,15100
4584,1.08,Ideal,D,SI2,61.6,57.0,6.58,6.62,4.07,5256
4141,0.35,Premium,E,VS2,60.9,59.0,4.56,4.54,2.77,984
24022,1.12,Premium,I,SI1,60.6,60.0,6.77,6.73,4.09,4390
7066,1.1,Premium,F,SI2,62.6,57.0,6.6,6.56,4.12,4832
12992,1.01,Premium,G,SI1,62.7,59.0,6.41,6.35,4.0,4808
15604,0.41,Premium,E,VS1,59.9,58.0,4.88,4.83,2.91,1153
17380,1.0,Good,J,SI1,63.9,60.0,6.26,6.19,3.98,3679
17528,0.33,Ideal,D,VVS1,60.5,56.0,4.5,4.53,2.73,1257
20186,0.31,Ideal,D,SI1,61.9,57.0,4.36,4.33,2.69,732
24058,0.41,Very Good,G,VS1,62.3,56.0,4.77,4.8,2.98,899
15566,0.82,Good,G,VS2,64.0,57.0,5.92,5.89,3.78,2805
3701,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,523
6558,0.63,Premium,E,VS2,62.4,59.0,5.5,5.46,3.42,2344
8073,1.11,Ideal,J,SI1,62.4,57.0,6.57,6.6,4.11,4497
3955,0.3,Very Good,J,VS1,63.3,60.0,4.25,4.22,2.68,506
4409,0.3,Ideal,E,VVS1,60.1,57.0,4.41,4.38,2.64,956
10839,1.01,Very Good,H,VVS2,59.6,63.0,6.55,6.47,3.88,5684
10011,1.07,Ideal,F,SI2,62.0,57.0,6.49,6.6,4.06,4678
25799,0.72,Ideal,G,VVS2,61.2,57.0,5.72,5.81,3.53,3126
12632,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
12174,0.3,Very Good,G,IF,61.0,62.0,4.32,4.34,2.64,895
11074,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4434
7231,0.96,Fair,F,SI2,66.3,62.0,6.27,5.95,4.07,2759
11818,1.3,Premium,J,VVS2,62.9,60.0,6.91,6.86,4.33,6405
18901,0.3,Ideal,G,VVS1,62.0,55.0,4.31,4.34,2.68,789
19338,0.3,Ideal,F,IF,62.2,57.0,4.3,4.32,2.68,886
17622,0.65,Very Good,D,VVS2,57.7,60.0,5.69,5.74,3.3,3025
20451,0.28,Ideal,F,VS1,62.0,57.0,4.19,4.23,2.61,598
25770,0.52,Fair,E,VVS2,57.2,64.0,5.27,5.36,3.04,2079
9219,0.9,Premium,E,SI2,60.4,59.0,6.24,6.21,3.76,3856
667,0.45,Good,G,VS1,60.7,60.4,4.94,4.98,3.01,1246
5889,0.39,Ideal,E,VS2,60.4,56.0,4.73,4.7,2.85,985
22617,1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88,4412
12400,0.7,Very Good,H,VS2,62.7,59.0,5.59,5.64,3.52,2377
19041,1.17,Good,D,SI2,60.4,65.0,6.81,6.77,4.1,5567
4326,0.63,Ideal,F,VS2,61.2,56.0,5.56,5.51,3.39,2182
12995,1.2,Very Good,H,SI1,63.3,56.0,6.75,6.72,4.26,4637
25088,1.5,Ideal,H,SI2,62.4,58.0,7.29,7.26,4.54,8471
16899,0.35,Ideal,H,IF,61.7,54.0,4.55,4.53,2.8,1103
4714,0.3,Ideal,I,SI2,62.0,54.0,4.31,4.34,2.68,348
8993,0.52,Ideal,H,VVS2,61.0,57.0,5.16,5.2,3.16,1749
20667,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4241
1431,0.43,Premium,G,VS2,62.3,58.0,4.85,4.81,3.01,1113
14946,0.56,Ideal,E,VS1,61.2,56.0,5.3,5.34,3.26,2085
22011,0.94,Premium,E,SI1,62.0,58.0,6.27,6.24,3.88,4580
11662,0.8,Ideal,E,VS2,61.4,55.0,5.96,5.99,3.67,3192
8145,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
19585,0.76,Ideal,G,VS2,61.7,55.0,5.86,5.91,3.63,3114
7340,0.71,Premium,E,SI2,61.8,57.0,5.73,5.67,3.52,2271
9810,0.7,Ideal,I,VS2,61.6,56.0,5.67,5.72,3.51,2351
11457,1.05,Very Good,E,SI2,62.9,57.0,6.47,6.51,4.08,4398
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
4056,0.71,Very Good,D,SI2,59.6,63.0,5.8,5.71,3.44,1758
11324,0.76,Ideal,D,VS1,61.3,57.0,5.87,5.9,3.61,4229
7911,0.7,Very Good,E,SI1,59.6,63.0,5.72,5.65,3.39,2396
13135,1.09,Ideal,D,SI2,62.1,56.0,6.56,6.59,4.08,5164
20454,0.41,Premium,E,SI1,60.2,60.0,4.82,4.78,2.89,969
10767,1.27,Ideal,G,SI2,58.8,56.0,7.16,7.06,4.18,4936
18229,0.77,Premium,I,VS2,61.6,58.0,5.92,5.96,3.66,2275
15746,1.7,Good,F,VS1,57.6,63.0,7.86,7.81,4.51,17330
12699,1.0,Good,H,VS1,62.1,64.0,6.4,6.18,3.91,4732
25577,0.43,Ideal,F,SI1,61.6,57.0,4.85,4.8,2.97,1016
7605,1.02,Ideal,F,SI2,61.4,56.0,6.47,6.5,3.98,4578
23531,1.25,Ideal,H,SI2,61.2,57.0,6.89,6.93,4.23,5706
12898,2.01,Ideal,I,SI2,62.5,55.0,8.12,8.08,5.06,13777
25035,0.52,Ideal,H,VVS1,61.7,56.0,5.17,5.2,3.19,1625
6238,0.31,Ideal,I,VS1,61.9,54.0,4.38,4.34,2.7,628
10365,1.06,Premium,E,SI1,62.0,61.0,6.55,6.51,4.05,5485
5510,0.7,Ideal,G,VVS1,61.9,58.0,5.67,5.74,3.53,3354
22770,1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,7589
23799,0.32,Ideal,I,VS1,60.9,56.0,4.44,4.46,2.71,505
14276,1.54,Ideal,I,SI2,62.0,59.0,7.33,7.38,4.56,8254
19005,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34,6473
20958,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,877
10445,0.53,Ideal,G,VVS2,62.5,54.0,5.19,5.21,3.25,1818
12538,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,6899
16425,0.72,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2314
18211,0.87,Ideal,F,SI2,62.2,56.0,6.03,6.13,3.78,3090
15972,0.32,Premium,G,SI1,61.6,58.0,4.36,4.4,2.7,477
20827,0.52,Ideal,F,SI2,62.1,55.0,5.14,5.17,3.2,1191
15393,1.12,Very Good,G,IF,60.9,57.0,6.68,6.79,4.1,8962
2057,0.4,Ideal,G,VVS1,61.7,57.0,4.71,4.74,2.91,1097
4507,1.01,Very Good,E,VVS2,63.3,58.0,6.39,6.31,4.02,8912
24714,0.9,Premium,E,SI1,60.8,59.0,6.24,6.19,3.78,4385
2810,1.01,Ideal,G,SI2,59.3,60.0,6.54,6.58,3.89,4556
25326,1.06,Ideal,I,VS1,61.2,57.0,6.59,6.56,4.03,5651
14259,1.21,Premium,H,VS1,61.9,60.0,6.88,6.78,4.23,6607
6,1.02,Ideal,D,VS2,61.5,56.0,6.46,6.49,3.99,9502
12892,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2400
6066,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,427
20941,0.3,Ideal,H,VS2,62.4,55.0,4.28,4.31,2.68,491
16331,0.51,Ideal,G,VVS2,61.9,55.0,5.14,5.17,3.19,1926
4995,0.28,Ideal,E,VVS2,62.4,56.0,4.2,4.16,2.61,828
22228,0.3,Ideal,D,VS2,62.4,56.0,4.32,4.27,2.68,911
26180,0.55,Ideal,E,SI1,62.3,56.0,5.26,5.23,3.27,1668
17998,0.35,Ideal,D,VS1,60.8,57.0,4.61,4.57,2.79,952
13294,0.85,Ideal,I,VS1,61.9,56.0,6.08,6.1,3.77,3548
20999,0.3,Ideal,D,VS2,61.8,55.0,4.27,4.3,2.65,736
2174,0.71,Ideal,D,SI2,61.5,56.0,5.74,5.78,3.54,2610
16350,0.33,Ideal,G,VVS2,61.5,56.0,4.49,4.45,2.75,965
23952,0.75,Ideal,H,VVS2,62.0,55.1,5.83,5.85,3.62,2992
2175,0.32,Ideal,D,VS2,61.9,57.0,4.37,4.39,2.71,758
18200,1.57,Premium,I,SI2,62.2,60.0,7.43,7.36,4.6,6401
11200,1.5,Good,E,SI1,64.1,56.0,7.21,7.14,4.6,8820
15060,0.31,Premium,E,VS2,61.0,59.0,4.35,4.37,2.66,680
10322,1.01,Very Good,H,VS1,64.0,54.0,6.3,6.38,4.06,5305
11876,1.5,Very Good,G,VVS1,63.3,58.0,7.19,7.27,4.58,14842
4207,0.9,Good,F,VS2,64.5,60.0,6.03,6.07,3.9,4268
25359,0.32,Ideal,I,SI1,60.5,58.0,4.43,4.49,2.7,450
24123,1.16,Ideal,G,VS2,62.3,57.0,6.72,6.66,4.17,7203
19340,0.7,Premium,E,SI2,62.9,59.0,5.67,5.59,3.54,2307
18799,0.31,Premium,E,SI1,62.6,60.0,4.31,4.35,2.71,544
26013,0.31,Ideal,D,VS2,61.2,55.0,4.37,4.42,2.69,734
19446,2.0,Good,F,SI1,62.8,62.0,8.0,8.03,5.03,18069
14228,1.01,Very Good,H,VS2,63.3,57.0,6.32,6.27,3.99,4559
23744,0.31,Ideal,E,IF,62.2,53.0,4.35,4.4,2.72,958
14924,0.31,Premium,H,VS2,62.4,59.0,4.31,4.34,2.7,489
13650,0.42,Ideal,E,VS2,62.2,55.0,4.79,4.83,2.99,958
20962,0.41,Ideal,F,VS1,62.5,57.0,4.76,4.75,2.97,1076
8515,0.34,Ideal,G,VVS1,62.1,53.0,4.49,4.53,2.8,863
7843,1.58,Fair,H,SI1,64.7,58.0,7.28,7.22,4.69,7333
17456,1.01,Good,H,SI1,60.3,64.0,6.53,6.5,3.93,4642
7105,0.99,Very Good,F,SI1,62.5,58.0,6.36,6.38,3.98,5112
2694,0.58,Ideal,I,VVS2,62.0,56.0,5.34,5.38,3.32,1369
7075,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
6715,0.41,Good,F,VS1,64.4,57.0,4.67,4.71,3.02,827
15772,1.24,Premium,I,SI2,62.8,58.0,6.88,6.79,4.28,4375
16569,0.52,Ideal,D,SI1,62.7,56.0,5.17,5.14,3.23,1720
1755,0.55,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1667
24555,0.71,Ideal,G,VS2,62.1,57.0,5.71,5.63,3.52,2587
5311,0.55,Ideal,G,VS2,62.4,56.0,5.25,5.23,3.27,1556
22026,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,3816
21739,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2034
15738,2.01,Premium,J,SI2,60.8,57.2,8.13,8.15,4.95,13133
8926,0.7,Good,H,VVS2,63.7,54.0,5.72,5.62,3.61,2427
2412,1.27,Very Good,I,VS2,62.6,59.0,6.86,6.95,4.32,6007
5357,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,3740
19160,0.51,Premium,F,VS2,62.4,58.0,5.13,5.1,3.19,1574
3254,0.77,Good,F,SI1,64.2,52.0,5.81,5.77,3.72,2789
14906,0.34,Very Good,H,VS1,63.1,57.0,4.44,4.4,2.79,765
6469,0.71,Good,E,SI1,59.2,61.0,5.8,5.85,3.45,2651
8640,0.91,Very Good,G,VS1,63.4,54.0,6.24,6.07,3.9,4209
17707,0.9,Ideal,I,SI1,60.8,57.0,6.22,6.25,3.79,3308
4624,2.16,Ideal,I,VS1,62.7,56.0,8.28,8.2,5.17,18342
18473,1.0,Good,F,VS2,63.1,56.0,6.27,6.31,3.97,5420
18731,1.23,Very Good,G,VVS1,61.2,55.8,6.9,6.94,4.23,11081
18544,0.4,Good,H,SI1,60.2,63.0,4.7,4.73,2.84,681
25526,0.71,Premium,D,VS2,62.1,60.0,5.72,5.68,3.54,2950
9908,0.3,Ideal,E,VS1,61.3,58.0,4.29,4.32,2.64,694
14586,1.2,Ideal,I,VS1,62.8,55.0,6.79,6.75,4.25,6774
5638,0.63,Ideal,G,SI1,,58.0,5.44,5.48,3.4,1711
19257,1.05,Premium,E,SI2,61.5,59.0,6.52,6.58,4.03,4139
2046,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,625
16406,0.31,Ideal,E,VS2,62.0,56.0,4.37,4.34,2.7,872
23706,1.09,Ideal,G,SI2,62.1,56.0,6.66,6.59,4.12,4670
7903,1.05,Premium,G,SI1,60.3,57.0,6.64,6.59,3.99,4974
1369,0.91,Fair,F,SI1,64.9,57.0,6.13,6.08,3.96,2971
24076,1.26,Very Good,D,SI1,59.9,59.0,7.02,7.14,4.24,7785
17475,1.2,Premium,H,SI2,62.0,58.0,6.91,6.76,4.24,5376
22973,1.3,Ideal,G,VS1,62.0,55.0,7.02,6.98,4.34,10221
340,1.02,Premium,G,SI2,62.9,59.0,6.4,6.38,4.02,4370
22381,0.5,Good,E,SI1,64.0,56.0,5.03,4.9,3.18,1147
25194,0.44,Premium,E,VS1,60.7,58.0,4.91,4.88,2.97,1238
26621,0.73,Ideal,G,VVS2,62.1,56.0,5.78,5.81,3.59,3396
8807,0.3,Ideal,H,IF,61.8,55.0,4.31,4.3,2.66,1013
19166,1.0,Ideal,J,VS2,62.4,54.0,6.4,6.46,4.01,4539
18642,0.41,Ideal,F,VS2,61.1,56.0,4.8,4.83,2.94,863
14085,0.32,Ideal,F,VVS1,61.4,56.0,4.42,4.38,2.7,990
15129,1.11,Ideal,H,VVS2,61.4,57.0,6.67,6.63,4.08,6962
3218,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,1103
15943,0.3,Ideal,H,SI1,62.6,53.1,4.27,4.3,2.69,475
7704,0.32,Ideal,G,VVS2,61.2,56.0,4.41,4.42,2.7,730
6865,0.82,Premium,H,SI2,59.5,62.0,6.13,6.07,3.63,2499
8679,1.16,Ideal,J,SI1,61.8,55.0,6.75,6.78,4.18,5124
10257,0.35,Premium,I,VS1,61.8,58.0,4.53,4.5,2.79,709
446,0.31,Ideal,D,VS2,61.8,57.0,4.38,4.36,2.7,942
22633,0.31,Ideal,E,VS1,61.9,56.0,4.32,4.34,2.68,734
7071,0.33,Ideal,E,VS2,,56.0,4.4,4.45,2.75,723
25606,1.52,Very Good,G,VS2,62.1,58.0,7.36,7.43,4.59,12840
20317,2.14,Very Good,J,SI1,62.3,59.0,8.24,8.26,5.14,14556
15848,0.72,Premium,F,SI1,59.9,58.0,5.85,5.81,3.49,2742
13012,0.77,Ideal,D,SI1,62.6,57.0,5.92,5.81,3.67,2898
5042,0.7,Ideal,D,VS1,62.8,53.4,5.64,5.68,3.55,3618
19753,0.8,Very Good,D,SI1,62.9,60.0,5.89,5.94,3.72,3502
17879,1.04,Premium,I,SI1,61.8,60.0,6.51,6.47,4.01,4368
13831,0.4,Premium,D,SI2,61.1,58.0,4.73,4.76,2.9,666
5453,0.4,Ideal,D,VVS2,61.9,56.0,4.74,4.76,2.94,1263
2582,0.32,Very Good,D,IF,62.0,56.0,4.39,4.43,2.73,1171
20306,1.02,Premium,H,VS2,61.8,58.0,6.49,6.43,3.99,5100
7250,0.34,Ideal,G,SI1,61.9,55.0,4.5,4.52,2.79,540
1698,0.7,Very Good,E,SI1,63.0,55.0,5.61,5.66,3.55,2537
87,0.74,Ideal,E,SI2,,59.0,5.92,5.97,3.52,2501
22497,0.51,Good,G,VS2,63.9,56.0,5.1,5.07,3.25,1443
13284,0.33,Ideal,H,VS2,60.7,57.0,4.45,4.48,2.71,521
26297,0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
6899,0.34,Very Good,I,VVS2,63.1,56.0,4.47,4.43,2.81,765
1335,0.4,Ideal,F,I1,63.3,60.0,4.68,4.64,2.95,630
5426,1.56,Ideal,F,VS1,61.7,56.0,7.48,7.46,4.61,17455
1485,0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
9488,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2753
3585,0.31,Ideal,F,VVS2,61.6,55.0,4.35,4.38,2.69,917
10604,0.91,Premium,F,SI2,59.8,58.0,6.29,6.26,3.75,2564
15978,0.4,Premium,H,VVS1,61.8,58.0,4.69,4.72,2.91,1017
15110,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,4318
1894,1.06,Ideal,D,SI1,62.7,54.0,6.52,6.55,4.1,5946
16207,2.57,Premium,J,SI1,63.0,58.0,8.77,8.65,5.49,18485
3267,0.3,Premium,H,SI1,,58.0,4.28,4.24,2.68,554
8736,1.01,Good,D,SI2,63.9,57.0,6.36,6.29,4.04,4672
15413,1.21,Very Good,F,VS2,63.5,58.0,6.76,6.73,4.28,7826
21877,1.46,Premium,I,SI2,62.4,59.0,7.21,7.16,4.49,5519
18379,0.26,Ideal,F,VS1,62.3,56.0,4.1,4.08,2.55,580
6452,0.59,Ideal,G,IF,59.5,58.0,5.49,5.57,3.29,2551
18336,0.9,Premium,E,SI2,63.0,57.0,6.08,6.05,3.82,3084
11268,1.23,Ideal,J,VS2,61.2,57.0,6.93,6.88,4.23,6015
5896,1.0,Good,H,SI2,63.9,58.0,6.36,6.28,4.03,3528
5793,0.9,Good,H,VS2,64.1,56.0,6.0,6.05,3.86,3902
4397,0.7,Very Good,G,I1,61.5,63.0,5.73,5.65,3.5,1047
16906,0.9,Very Good,E,SI1,62.6,61.0,6.06,6.11,3.81,4315
15955,0.56,Ideal,I,SI1,61.3,56.0,5.28,5.31,3.25,1343
25115,1.52,Premium,I,VVS2,61.6,58.0,7.41,7.37,4.55,11021
2280,0.4,Premium,F,VS2,62.6,58.0,4.72,4.68,2.94,1080
9498,0.33,Very Good,D,VS1,60.3,61.0,4.48,4.51,2.71,727
4111,1.62,Ideal,G,VS2,61.7,56.0,7.53,7.57,4.66,14777
6683,0.55,Ideal,I,VS1,62.2,55.0,5.26,5.29,3.28,1238
3443,0.52,Ideal,F,VVS2,61.5,55.0,5.17,5.21,3.19,2092
7681,0.52,Very Good,F,SI2,57.9,61.0,5.28,5.33,3.07,1273
14890,0.5,Ideal,E,VS2,61.4,57.0,5.11,5.08,3.13,1746
4317,0.76,Premium,F,SI2,62.7,55.0,5.83,5.74,3.63,2491
10085,0.31,Ideal,G,SI1,61.6,57.0,4.32,4.35,2.67,493
22327,0.61,Ideal,G,IF,62.3,56.0,5.43,5.45,3.39,2800
19462,1.12,Fair,G,VS1,64.8,56.0,6.48,6.52,4.21,5487
